date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:59:27	24371/24371	---M--	200	added ('OK')	application/x-javascript	etag:%225f33-58dde996f0800%22	https://koki.dexignzone.com/xhtml/vendor/jquery-validation/jquery.validate.min.js	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/vendor/jquery-validation/jquery.validate.min.js	(from https://koki.dexignzone.com/xhtml/form-validation-jquery.html)
16:59:27	4173/4173	---M--	200	added ('OK')	application/x-javascript	etag:%22104d-58dde99508380%22	https://koki.dexignzone.com/xhtml/js/plugins-init/jquery.validate-init.js	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/js/plugins-init/jquery.validate-init.js	(from https://koki.dexignzone.com/xhtml/form-validation-jquery.html)
16:59:27	4705/4705	---M--	200	added ('OK')	image/jpeg	etag:%221261-5b83ba0359280%22	https://koki.dexignzone.com/xhtml/images/profile/small/pic1.jpg	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/images/profile/small/pic1.jpg	(from https://koki.dexignzone.com/xhtml/table-datatable-basic.html)
16:59:28	3602/3602	---M--	200	added ('OK')	image/jpeg	etag:%22e12-5b83ba0359280%22	https://koki.dexignzone.com/xhtml/images/profile/small/pic2.jpg	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/images/profile/small/pic2.jpg	(from https://koki.dexignzone.com/xhtml/table-datatable-basic.html)
16:59:28	4617/4617	---M--	200	added ('OK')	image/jpeg	etag:%221209-5b83ba0359280%22	https://koki.dexignzone.com/xhtml/images/profile/small/pic3.jpg	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/images/profile/small/pic3.jpg	(from https://koki.dexignzone.com/xhtml/table-datatable-basic.html)
16:59:28	5227/5227	---M--	200	added ('OK')	image/jpeg	etag:%22146b-5b83ba0359280%22	https://koki.dexignzone.com/xhtml/images/profile/small/pic4.jpg	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/images/profile/small/pic4.jpg	(from https://koki.dexignzone.com/xhtml/table-datatable-basic.html)
16:59:29	4465/4465	---M--	200	added ('OK')	image/jpeg	etag:%221171-5b83ba0359280%22	https://koki.dexignzone.com/xhtml/images/profile/small/pic5.jpg	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/images/profile/small/pic5.jpg	(from https://koki.dexignzone.com/xhtml/table-datatable-basic.html)
16:59:29	4159/4159	---M--	200	added ('OK')	image/jpeg	etag:%22103f-5b83ba0359280%22	https://koki.dexignzone.com/xhtml/images/profile/small/pic6.jpg	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/images/profile/small/pic6.jpg	(from https://koki.dexignzone.com/xhtml/table-datatable-basic.html)
16:59:29	4868/4868	---M--	200	added ('OK')	image/jpeg	etag:%221304-5b83ba0359280%22	https://koki.dexignzone.com/xhtml/images/profile/small/pic7.jpg	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/images/profile/small/pic7.jpg	(from https://koki.dexignzone.com/xhtml/table-datatable-basic.html)
16:59:29	5707/5707	---M--	200	added ('OK')	image/jpeg	etag:%22164b-5b83ba0359280%22	https://koki.dexignzone.com/xhtml/images/profile/small/pic8.jpg	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/images/profile/small/pic8.jpg	(from https://koki.dexignzone.com/xhtml/table-datatable-basic.html)
16:59:29	6606/6606	---M--	200	added ('OK')	image/jpeg	etag:%2219ce-5b83ba0359280%22	https://koki.dexignzone.com/xhtml/images/profile/small/pic9.jpg	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/images/profile/small/pic9.jpg	(from https://koki.dexignzone.com/xhtml/table-datatable-basic.html)
16:59:30	7938/7938	---M--	200	added ('OK')	image/jpeg	etag:%221f02-5b83ba0359280%22	https://koki.dexignzone.com/xhtml/images/profile/small/pic10.jpg	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/images/profile/small/pic10.jpg	(from https://koki.dexignzone.com/xhtml/table-datatable-basic.html)
16:59:30	4948/4948	---M--	200	added ('OK')	application/x-javascript	etag:%221354-5b7e928b88e80%22	https://koki.dexignzone.com/xhtml/js/plugins-init/datatables.init.js	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/js/plugins-init/datatables.init.js	(from https://koki.dexignzone.com/xhtml/table-datatable-basic.html)
16:59:30	15527/15527	---M--	200	added ('OK')	application/x-javascript	etag:%223ca7-5aa923b656080%22	https://koki.dexignzone.com/xhtml/vendor/deznav/deznav.min.js	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/vendor/deznav/deznav.min.js	(from https://koki.dexignzone.com/xhtml/page-lock-screen.html)
16:59:32	108885/108885	---M--	200	added ('OK')	application/javascript	etag:%22f8d3dc17f76c8a9fb7170b3dbdd861e2%22	https://dzassets.s3.amazonaws.com/w3-global.js?btn_dir=right	C:/Users/arti_/Downloads/AdminDashboard/dzassets.s3.amazonaws.com/w3-global8bb6.js	(from https://koki.dexignzone.com/xhtml/js/custom.min.js)
16:59:32	53572/53572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d144-58dde99508380%22	https://koki.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.eot?-i3a2kk	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c824c82.eot	(from https://koki.dexignzone.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css)
16:59:33	53572/53572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22d144-58dde99508380%22	https://koki.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Iconsd41d.eot?	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Iconsd41dd41d.eot	(from https://koki.dexignzone.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css)
16:59:33	26384/26384	---M--	200	added ('OK')	application/font-woff2	etag:%226710-58dde99508380%22	https://koki.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.woff2?-i3a2kk	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c824c82.woff2	(from https://koki.dexignzone.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css)
16:59:33	53368/53368	---M--	200	added ('OK')	application/x-font-ttf	etag:%22d078-58dde99508380%22	https://koki.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.ttf?-i3a2kk	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c824c82.ttf	(from https://koki.dexignzone.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css)
16:59:34	53444/53444	---M--	200	added ('OK')	application/font-woff	etag:%22d0c4-58dde99508380%22	https://koki.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.woff?-i3a2kk	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c824c82.woff	(from https://koki.dexignzone.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css)
16:59:34	197702/197702	---M--	200	added ('OK')	image/svg+xml	etag:%2230446-58dde99508380%22	https://koki.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.svg?-i3a2kk	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/simple-line-icons/fonts/Simple-Line-Icons4c824c82.svg	(from https://koki.dexignzone.com/xhtml/icons/simple-line-icons/css/simple-line-icons.css)
16:59:34	134294/134294	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220c96-5d393847d2300%22	https://koki.dexignzone.com/xhtml/icons/font-awesome/webfonts/fa-brands-400.eot	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/font-awesome/webfonts/fa-brands-400.eot	(from https://koki.dexignzone.com/xhtml/icons/font-awesome/css/all.min.css)
16:59:35	134294/134294	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220c96-5d393847d2300%22	https://koki.dexignzone.com/xhtml/icons/font-awesome/webfonts/fa-brands-400.eot?	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://koki.dexignzone.com/xhtml/icons/font-awesome/css/all.min.css)
16:59:35	76736/76736	---M--	200	added ('OK')	application/font-woff2	etag:%2212bc0-5d393847d2300%22	https://koki.dexignzone.com/xhtml/icons/font-awesome/webfonts/fa-brands-400.woff2	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/font-awesome/webfonts/fa-brands-400.woff2	(from https://koki.dexignzone.com/xhtml/icons/font-awesome/css/all.min.css)
16:59:35	89988/89988	---M--	200	added ('OK')	application/font-woff	etag:%2215f84-5d393847d2300%22	https://koki.dexignzone.com/xhtml/icons/font-awesome/webfonts/fa-brands-400.woff	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/font-awesome/webfonts/fa-brands-400.woff	(from https://koki.dexignzone.com/xhtml/icons/font-awesome/css/all.min.css)
16:59:35	133988/133988	---M--	200	added ('OK')	application/x-font-ttf	etag:%2220b64-5d393847d2300%22	https://koki.dexignzone.com/xhtml/icons/font-awesome/webfonts/fa-brands-400.ttf	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/font-awesome/webfonts/fa-brands-400.ttf	(from https://koki.dexignzone.com/xhtml/icons/font-awesome/css/all.min.css)
16:59:36	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-5d393847d2300%22	https://koki.dexignzone.com/xhtml/icons/font-awesome/webfonts/fa-regular-400.eot	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/font-awesome/webfonts/fa-regular-400.eot	(from https://koki.dexignzone.com/xhtml/icons/font-awesome/css/all.min.css)
16:59:36	747927/747927	---M--	200	added ('OK')	image/svg+xml	etag:%22b6997-5d393847d2300%22	https://koki.dexignzone.com/xhtml/icons/font-awesome/webfonts/fa-brands-400.svg	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/font-awesome/webfonts/fa-brands-400.svg	(from https://koki.dexignzone.com/xhtml/icons/font-awesome/css/all.min.css)
16:59:36	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-5d393847d2300%22	https://koki.dexignzone.com/xhtml/icons/font-awesome/webfonts/fa-regular-400.eot?	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://koki.dexignzone.com/xhtml/icons/font-awesome/css/all.min.css)
16:59:37	13224/13224	---M--	200	added ('OK')	application/font-woff2	etag:%2233a8-5d393847d2300%22	https://koki.dexignzone.com/xhtml/icons/font-awesome/webfonts/fa-regular-400.woff2	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/font-awesome/webfonts/fa-regular-400.woff2	(from https://koki.dexignzone.com/xhtml/icons/font-awesome/css/all.min.css)
16:59:37	16276/16276	---M--	200	added ('OK')	application/font-woff	etag:%223f94-5d393847d2300%22	https://koki.dexignzone.com/xhtml/icons/font-awesome/webfonts/fa-regular-400.woff	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/font-awesome/webfonts/fa-regular-400.woff	(from https://koki.dexignzone.com/xhtml/icons/font-awesome/css/all.min.css)
16:59:37	33736/33736	---M--	200	added ('OK')	application/x-font-ttf	etag:%2283c8-5d393847d2300%22	https://koki.dexignzone.com/xhtml/icons/font-awesome/webfonts/fa-regular-400.ttf	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/font-awesome/webfonts/fa-regular-400.ttf	(from https://koki.dexignzone.com/xhtml/icons/font-awesome/css/all.min.css)
16:59:37	144714/144714	---M--	200	added ('OK')	image/svg+xml	etag:%222354a-5d393847d2300%22	https://koki.dexignzone.com/xhtml/icons/font-awesome/webfonts/fa-regular-400.svg	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/font-awesome/webfonts/fa-regular-400.svg	(from https://koki.dexignzone.com/xhtml/icons/font-awesome/css/all.min.css)
16:59:37	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-5d393847d2300%22	https://koki.dexignzone.com/xhtml/icons/font-awesome/webfonts/fa-solid-900.eot	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/font-awesome/webfonts/fa-solid-900.eot	(from https://koki.dexignzone.com/xhtml/icons/font-awesome/css/all.min.css)
16:59:38	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-5d393847d2300%22	https://koki.dexignzone.com/xhtml/icons/font-awesome/webfonts/fa-solid-900.eot?	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://koki.dexignzone.com/xhtml/icons/font-awesome/css/all.min.css)
16:59:38	101648/101648	---M--	200	added ('OK')	application/font-woff	etag:%2218d10-5d393847d2300%22	https://koki.dexignzone.com/xhtml/icons/font-awesome/webfonts/fa-solid-900.woff	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/font-awesome/webfonts/fa-solid-900.woff	(from https://koki.dexignzone.com/xhtml/icons/font-awesome/css/all.min.css)
16:59:38	78268/78268	---M--	200	added ('OK')	application/font-woff2	etag:%22131bc-5d393847d2300%22	https://koki.dexignzone.com/xhtml/icons/font-awesome/webfonts/fa-solid-900.woff2	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/font-awesome/webfonts/fa-solid-900.woff2	(from https://koki.dexignzone.com/xhtml/icons/font-awesome/css/all.min.css)
16:59:38	202744/202744	---M--	200	added ('OK')	application/x-font-ttf	etag:%22317f8-5d393847d2300%22	https://koki.dexignzone.com/xhtml/icons/font-awesome/webfonts/fa-solid-900.ttf	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/font-awesome/webfonts/fa-solid-900.ttf	(from https://koki.dexignzone.com/xhtml/icons/font-awesome/css/all.min.css)
16:59:39	358676/358676	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2257914-58dde99508380%22	https://koki.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.eot?v=2.4.85	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.eot	(from https://koki.dexignzone.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css)
16:59:39	918991/918991	---M--	200	added ('OK')	image/svg+xml	etag:%22e05cf-5d393847d2300%22	https://koki.dexignzone.com/xhtml/icons/font-awesome/webfonts/fa-solid-900.svg	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/font-awesome/webfonts/fa-solid-900.svg	(from https://koki.dexignzone.com/xhtml/icons/font-awesome/css/all.min.css)
16:59:39	132144/132144	---M--	200	added ('OK')	application/font-woff2	etag:%2220430-58dde99508380%22	https://koki.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.woff2?v=2.4.85	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.woff2	(from https://koki.dexignzone.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css)
16:59:40	176416/176416	---M--	200	added ('OK')	application/font-woff	etag:%222b120-58dde99508380%22	https://koki.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.woff?v=2.4.85	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.woff	(from https://koki.dexignzone.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css)
16:59:40	358676/358676	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2257914-58dde99508380%22	https://koki.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.eot?	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfontd41d.eot	(from https://koki.dexignzone.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css)
16:59:40	358456/358456	---M--	200	added ('OK')	application/x-font-ttf	etag:%2257838-58dde99508380%22	https://koki.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.ttf?v=2.4.85	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.ttf	(from https://koki.dexignzone.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css)
16:59:40	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-58dde99508380%22	https://koki.dexignzone.com/xhtml/icons/themify-icons/fonts/themify9f24.eot?-fvbane	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/themify-icons/fonts/themify9f249f24.eot	(from https://koki.dexignzone.com/xhtml/icons/themify-icons/css/themify-icons.css)
16:59:41	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-58dde99508380%22	https://koki.dexignzone.com/xhtml/icons/themify-icons/fonts/themifyd41d.eot?	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/themify-icons/fonts/themifyd41dd41d.eot	(from https://koki.dexignzone.com/xhtml/icons/themify-icons/css/themify-icons.css)
16:59:41	2753099/2753099	---M--	200	added ('OK')	image/svg+xml	etag:%222a024b-58dde99508380%22	https://koki.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.svg?v=2.4.85	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.svg	(from https://koki.dexignzone.com/xhtml/icons/material-design-iconic-font/css/materialdesignicons.min.css)
16:59:41	56108/56108	---M--	200	added ('OK')	application/font-woff	etag:%22db2c-58dde99508380%22	https://koki.dexignzone.com/xhtml/icons/themify-icons/fonts/themify.woff	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/themify-icons/fonts/themify.woff	(from https://koki.dexignzone.com/xhtml/icons/themify-icons/css/themify-icons.css)
16:59:41	78584/78584	---M--	200	added ('OK')	application/x-font-ttf	etag:%22132f8-58dde99508380%22	https://koki.dexignzone.com/xhtml/icons/themify-icons/fonts/themify.ttf	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/themify-icons/fonts/themify.ttf	(from https://koki.dexignzone.com/xhtml/icons/themify-icons/css/themify-icons.css)
16:59:41	234630/234630	---M--	200	added ('OK')	image/svg+xml	etag:%2239486-58dde99508380%22	https://koki.dexignzone.com/xhtml/icons/themify-icons/fonts/themify9f24.svg?-fvbane	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/themify-icons/fonts/themify9f249f24.svg	(from https://koki.dexignzone.com/xhtml/icons/themify-icons/css/themify-icons.css)
16:59:42	156260/156260	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2226264-596c0603c3900%22	https://koki.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.eot	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.eot	(from https://koki.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
16:59:42	156260/156260	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2226264-596c0603c3900%22	https://koki.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.eot?	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400d41d.eot	(from https://koki.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
16:59:42	84772/84772	---M--	200	added ('OK')	application/font-woff2	etag:%2214b24-596c0603c3900%22	https://koki.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.woff2	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.woff2	(from https://koki.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
16:59:42	98673/98673	---M--	200	added ('OK')	application/font-woff	etag:%2218171-596c0603c3900%22	https://koki.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.woff	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.woff	(from https://koki.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
16:59:43	156072/156072	---M--	200	added ('OK')	application/x-font-ttf	etag:%22261a8-596c0603c3900%22	https://koki.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.ttf	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.ttf	(from https://koki.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
16:59:43	33916/33916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22847c-596c0603c3900%22	https://koki.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.eot	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.eot	(from https://koki.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
16:59:43	33916/33916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22847c-596c0603c3900%22	https://koki.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.eot?	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400d41d.eot	(from https://koki.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
16:59:43	927335/927335	---M--	200	added ('OK')	image/svg+xml	etag:%22e2667-596c0603c3900%22	https://koki.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.svg	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/line-awesome/fonts/la-brands-400.svg	(from https://koki.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
16:59:44	12900/12900	---M--	200	added ('OK')	application/font-woff2	etag:%223264-596c0603c3900%22	https://koki.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.woff2	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.woff2	(from https://koki.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
16:59:44	15489/15489	---M--	200	added ('OK')	application/font-woff	etag:%223c81-596c0603c3900%22	https://koki.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.woff	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.woff	(from https://koki.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
16:59:44	33724/33724	---M--	200	added ('OK')	application/x-font-ttf	etag:%2283bc-596c0603c3900%22	https://koki.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.ttf	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.ttf	(from https://koki.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
16:59:44	113535/113535	---M--	200	added ('OK')	image/svg+xml	etag:%221bb7f-596c0603c3900%22	https://koki.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.svg	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/line-awesome/fonts/la-regular-400.svg	(from https://koki.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
16:59:44	226312/226312	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2237408-596c0603c3900%22	https://koki.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.eot	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.eot	(from https://koki.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
16:59:45	226312/226312	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2237408-596c0603c3900%22	https://koki.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.eot?	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900d41d.eot	(from https://koki.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
16:59:45	125421/125421	---M--	200	added ('OK')	application/font-woff	etag:%221e9ed-596c0603c3900%22	https://koki.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.woff	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.woff	(from https://koki.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
16:59:45	96752/96752	---M--	200	added ('OK')	application/font-woff2	etag:%22179f0-596c0603c3900%22	https://koki.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.woff2	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.woff2	(from https://koki.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
16:59:45	226128/226128	---M--	200	added ('OK')	application/x-font-ttf	etag:%2237350-596c0603c3900%22	https://koki.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.ttf	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.ttf	(from https://koki.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
16:59:46	24288/24288	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225ee0-58eadd266eb80%22	https://koki.dexignzone.com/xhtml/icons/avasta/fonts/avasta.eot	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/avasta/fonts/avasta.eot	(from https://koki.dexignzone.com/xhtml/icons/avasta/css/style.css)
16:59:46	923151/923151	---M--	200	added ('OK')	image/svg+xml	etag:%22e160f-596c0603c3900%22	https://koki.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.svg	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/line-awesome/fonts/la-solid-900.svg	(from https://koki.dexignzone.com/xhtml/icons/line-awesome/css/line-awesome.min.css)
16:59:47	11552/11552	---M--	200	added ('OK')	application/font-woff2	etag:%222d20-58eadd266eb80%22	https://koki.dexignzone.com/xhtml/icons/avasta/fonts/avasta.woff2	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/avasta/fonts/avasta.woff2	(from https://koki.dexignzone.com/xhtml/icons/avasta/css/style.css)
